example_id                                                           | status  | run_time        |
./spec/core_ext/symbol_hash_spec.rb[1:7]                             | passed  | 0 seconds       |
./spec/core_ext/symbol_hash_spec.rb[1:8]                             | passed  | 0 seconds       |
./spec/core_ext/symbol_hash_spec.rb[1:9]                             | passed  | 0 seconds       |
./spec/core_ext/symbol_hash_spec.rb[1:10]                            | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:1:1]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:1:2]                               | passed  | 0.00101 seconds |
./spec/docstring_parser_spec.rb[1:1:3]                               | passed  | 0.00099 seconds |
./spec/docstring_parser_spec.rb[1:1:4]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:1:5]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:1:6]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:1:7]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:1:8]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:1]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:2:2]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:3]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:4]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:5]                               | passed  | 0.00101 seconds |
./spec/docstring_parser_spec.rb[1:2:6]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:7]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:8]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:9]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:2:10]                              | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:2:11]                              | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:2:12]                              | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:3:1]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:4:1]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:5:1]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:6:1]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:7:1]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:8:1]                               | passed  | 0 seconds       |
./spec/docstring_parser_spec.rb[1:8:2]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:8:3]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:8:4]                               | passed  | 0.006 seconds   |
./spec/docstring_parser_spec.rb[1:8:5]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:9:1]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:9:2]                               | passed  | 0.001 seconds   |
./spec/docstring_parser_spec.rb[1:9:3]                               | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:1:1]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:2:1]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:2:2]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:2:3]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:3:1]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:3:2]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:4:1]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:4:2]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:4:3]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:4:4]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:4:5]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:4:6]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:4:7]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:4:8]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:4:9]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:4:10]                                     | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:4:11]                                     | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:4:12]                                     | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:5:1]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:5:2]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:5:3]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:5:4]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:5:5]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:5:6]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:5:7]                                      | passed  | 0.002 seconds   |
./spec/docstring_spec.rb[1:5:8]                                      | passed  | 0.002 seconds   |
./spec/docstring_spec.rb[1:5:9]                                      | passed  | 0.002 seconds   |
./spec/docstring_spec.rb[1:6:1]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:6:2]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:6:3]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:6:4]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:6:5]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:6:6]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:7:1]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:8:1]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:9:1]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:9:2]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:9:3]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:9:4]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:9:5]                                      | passed  | 0.001 seconds   |
./spec/docstring_spec.rb[1:9:6]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:9:7]                                      | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:10:1]                                     | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:10:2]                                     | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:10:3]                                     | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:10:4]                                     | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:10:5]                                     | passed  | 0 seconds       |
./spec/docstring_spec.rb[1:11:1]                                     | passed  | 0.002 seconds   |
./spec/handlers/alias_handler_spec.rb[1:1]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:2]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:3]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:4]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:5]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:6]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:7]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:8]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:9]                           | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:10]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:11]                          | passed  | 0.001 seconds   |
./spec/handlers/alias_handler_spec.rb[1:12]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:13]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:14]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:15]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:16]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:17]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:18]                          | passed  | 0.001 seconds   |
./spec/handlers/alias_handler_spec.rb[1:19]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:20]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:21]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:22]                          | passed  | 0 seconds       |
./spec/handlers/alias_handler_spec.rb[1:23]                          | passed  | 0.001 seconds   |
./spec/handlers/attribute_handler_spec.rb[1:1]                       | passed  | 0.001 seconds   |
./spec/handlers/attribute_handler_spec.rb[1:2]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:3]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:4]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:5]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:6]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:7]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:8]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:9]                       | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:10]                      | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:11]                      | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:12]                      | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:13]                      | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:14]                      | passed  | 0 seconds       |
./spec/handlers/attribute_handler_spec.rb[1:15]                      | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:1:1]                                  | passed  | 0.001 seconds   |
./spec/handlers/base_spec.rb[1:1:2]                                  | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:1:3]                                  | passed  | 0.001 seconds   |
./spec/handlers/base_spec.rb[1:1:4]                                  | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:2:1]                                  | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:3:1]                                  | passed  | 0.002 seconds   |
./spec/handlers/base_spec.rb[1:4:1]                                  | passed  | 0.002 seconds   |
./spec/handlers/base_spec.rb[1:5:1]                                  | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:5:2]                                  | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:5:3]                                  | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:6:1:1]                                | passed  | 0.001 seconds   |
./spec/handlers/base_spec.rb[1:6:1:2]                                | passed  | 0.001 seconds   |
./spec/handlers/base_spec.rb[1:6:1:3]                                | passed  | 0 seconds       |
./spec/handlers/base_spec.rb[1:6:1:4]                                | passed  | 0.001 seconds   |
./spec/handlers/base_spec.rb[1:6:1:5]                                | passed  | 0.002 seconds   |
./spec/handlers/base_spec.rb[1:6:1:6]                                | passed  | 0.003 seconds   |
./spec/handlers/base_spec.rb[1:6:2:1]                                | passed  | 0.015 seconds   |
./spec/handlers/base_spec.rb[1:6:2:2]                                | passed  | 0.002 seconds   |
./spec/handlers/base_spec.rb[1:6:2:3]                                | passed  | 0.003 seconds   |
./spec/handlers/base_spec.rb[1:6:2:4]                                | passed  | 0.002 seconds   |
./spec/handlers/base_spec.rb[1:6:2:5]                                | passed  | 0.004 seconds   |
./spec/handlers/base_spec.rb[1:6:2:6]                                | passed  | 0.006 seconds   |
./spec/handlers/c/alias_handler_spec.rb[1:1]                         | passed  | 0.004 seconds   |
./spec/handlers/c/alias_handler_spec.rb[1:2]                         | passed  | 0.002 seconds   |
./spec/handlers/c/attribute_handler_spec.rb[1:1]                     | passed  | 0.001 seconds   |
./spec/handlers/c/attribute_handler_spec.rb[1:2]                     | passed  | 0.001 seconds   |
./spec/handlers/c/attribute_handler_spec.rb[1:3]                     | passed  | 0.002 seconds   |
./spec/handlers/c/attribute_handler_spec.rb[1:4]                     | passed  | 0.002 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:1]                         | passed  | 0.001 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:2]                         | passed  | 0.002 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:3]                         | passed  | 0.001 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:4]                         | passed  | 0.001 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:5]                         | passed  | 0.001 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:6]                         | passed  | 0.001 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:7]                         | passed  | 0.001 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:8]                         | passed  | 0.002 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:9]                         | passed  | 0.002 seconds   |
./spec/handlers/c/constant_handler_spec.rb[1:1]                      | passed  | 0.005 seconds   |
./spec/handlers/c/constant_handler_spec.rb[1:2]                      | passed  | 0.002 seconds   |
./spec/handlers/c/constant_handler_spec.rb[1:3]                      | passed  | 0.00099 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:4]                      | passed  | 0.002 seconds   |
./spec/handlers/c/constant_handler_spec.rb[1:5]                      | passed  | 0.001 seconds   |
./spec/handlers/c/init_handler_spec.rb[1:1]                          | passed  | 0.002 seconds   |
./spec/handlers/c/init_handler_spec.rb[1:2]                          | passed  | 0.002 seconds   |
./spec/handlers/c/init_handler_spec.rb[1:3]                          | passed  | 0.007 seconds   |
./spec/handlers/c/init_handler_spec.rb[1:4]                          | passed  | 0.001 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:1]                        | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:2]                        | passed  | 0.001 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:3]                        | passed  | 0.001 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:4]                        | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:5]                        | passed  | 0.001 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:6]                        | passed  | 0.001 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:7]                        | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:8]                        | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:9]                        | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:10]                       | passed  | 0.003 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:11]                       | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:12]                       | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:13]                       | passed  | 0.003 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:14]                       | passed  | 0.00199 seconds |
./spec/handlers/c/method_handler_spec.rb[1:15]                       | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:16]                       | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:17]                       | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:18]                       | passed  | 0.002 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:19]                       | passed  | 0.004 seconds   |
./spec/handlers/c/method_handler_spec.rb[1:20]                       | passed  | 0.003 seconds   |
./spec/handlers/c/mixin_handler_spec.rb[1:1]                         | passed  | 0.00201 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:2]                         | passed  | 0.001 seconds   |
./spec/handlers/c/mixin_handler_spec.rb[1:3]                         | passed  | 0.002 seconds   |
./spec/handlers/c/module_handler_spec.rb[1:1]                        | passed  | 0.001 seconds   |
./spec/handlers/c/module_handler_spec.rb[1:2]                        | passed  | 0.001 seconds   |
./spec/handlers/c/module_handler_spec.rb[1:3]                        | passed  | 0.001 seconds   |
./spec/handlers/c/module_handler_spec.rb[1:4]                        | passed  | 0.00099 seconds |
./spec/handlers/c/module_handler_spec.rb[1:5]                        | passed  | 0.001 seconds   |
./spec/handlers/c/module_handler_spec.rb[1:6]                        | passed  | 0.002 seconds   |
./spec/handlers/c/module_handler_spec.rb[1:7]                        | passed  | 0.001 seconds   |
./spec/handlers/c/module_handler_spec.rb[1:8]                        | passed  | 0.001 seconds   |
./spec/handlers/c/override_comment_handler_spec.rb[1:1]              | passed  | 0.001 seconds   |
./spec/handlers/c/override_comment_handler_spec.rb[1:2]              | passed  | 0.001 seconds   |
./spec/handlers/c/override_comment_handler_spec.rb[1:3]              | passed  | 0.001 seconds   |
./spec/handlers/c/override_comment_handler_spec.rb[1:4]              | passed  | 0.001 seconds   |
./spec/handlers/c/path_handler_spec.rb[1:1]                          | passed  | 0.002 seconds   |
./spec/handlers/c/path_handler_spec.rb[1:2]                          | passed  | 0.002 seconds   |
./spec/handlers/c/path_handler_spec.rb[1:3]                          | passed  | 0.002 seconds   |
./spec/handlers/c/struct_handler_spec.rb[1:1]                        | passed  | 0.001 seconds   |
./spec/handlers/class_condition_handler_spec.rb[1:1]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:2]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:3]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:4]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:5]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:6]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:7]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:8]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:9]                 | passed  | 0 seconds       |
./spec/handlers/class_condition_handler_spec.rb[1:10]                | passed  | 0.001 seconds   |
./spec/handlers/class_condition_handler_spec.rb[1:11]                | passed  | 0.002 seconds   |
./spec/handlers/class_condition_handler_spec.rb[1:12]                | passed  | 0.002 seconds   |
./spec/handlers/class_handler_spec.rb[1:1]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:2]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:3]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:4]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:5]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:6]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:7]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:8]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:9]                           | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:10]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:11]                          | passed  | 0.00101 seconds |
./spec/handlers/class_handler_spec.rb[1:12]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:13]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:14]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:15]                          | passed  | 0.007 seconds   |
./spec/handlers/class_handler_spec.rb[1:16]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:17]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:18]                          | passed  | 0.002 seconds   |
./spec/handlers/class_handler_spec.rb[1:19]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:20]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:21]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:22]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:23]                          | passed  | 0.002 seconds   |
./spec/handlers/class_handler_spec.rb[1:24]                          | passed  | 0.003 seconds   |
./spec/handlers/class_handler_spec.rb[1:25]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:26]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:27]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:28]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:29]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:30]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:31]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:32]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:33]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:34]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:35]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:36]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:37]                          | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:1]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:2]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:3]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:4]                        | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:38:5]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:6]                        | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:38:7]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:8]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:9]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:38:10]                       | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:39:1]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:2]                        | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:39:3]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:4]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:5]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:6]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:7]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:8]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:9]                        | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:39:10]                       | passed  | 0 seconds       |
./spec/handlers/class_handler_spec.rb[1:40]                          | passed  | 0.001 seconds   |
./spec/handlers/class_handler_spec.rb[1:41]                          | passed  | 0 seconds       |
./spec/handlers/class_variable_handler_spec.rb[1:1]                  | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:1]                        | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:2]                        | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:3]                        | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:4]                        | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:5]                        | passed  | 0.002 seconds   |
./spec/handlers/constant_handler_spec.rb[1:6]                        | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:7]                        | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:8]                        | passed  | 0 seconds       |
./spec/handlers/constant_handler_spec.rb[1:9]                        | passed  | 0.001 seconds   |
./spec/handlers/constant_handler_spec.rb[1:10]                       | passed  | 0.001 seconds   |
./spec/handlers/constant_handler_spec.rb[1:11]                       | passed  | 0.001 seconds   |
./spec/handlers/constant_handler_spec.rb[1:12]                       | passed  | 0.002 seconds   |
./spec/handlers/constant_handler_spec.rb[1:13]                       | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:1]             | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:2:1]           | passed  | 0.001 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:3:1]           | passed  | 0.001 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:4]             | passed  | 0.001 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:5:1]           | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:1:1]         | passed  | 0.001 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:1:1]       | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:2:1]       | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:3:1]       | passed  | 0.004 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:4:1]       | passed  | 0.004 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:3:1]         | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:1:1]         | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:1:1]     | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:2:1]     | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:3:1]     | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:1:1]     | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:2:1]     | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:3:1]     | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:1]           | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:2:1:1]       | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:2:2:1]       | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:1]           | passed  | 0.001 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:2:1]         | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:2:2:1]       | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:3:1]         | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:4]           | passed  | 0.003 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:5:1]         | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:5:2:1]       | passed  | 0.002 seconds   |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:6:1]         | passed  | 0.002 seconds   |
./spec/handlers/dsl_handler_spec.rb[1:1]                             | passed  | 0.001 seconds   |
./spec/handlers/dsl_handler_spec.rb[1:2]                             | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:3]                             | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:4]                             | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:5]                             | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:6]                             | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:7]                             | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:8]                             | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:9]                             | passed  | 0.001 seconds   |
./spec/handlers/dsl_handler_spec.rb[1:10]                            | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:11]                            | passed  | 0 seconds       |
./spec/handlers/dsl_handler_spec.rb[1:12]                            | passed  | 0.001 seconds   |
./spec/handlers/dsl_handler_spec.rb[1:13]                            | passed  | 0 seconds       |
